new_id,quitnow,age,gender,teamrelationship,jobsatisfaction,managerrelationship,tenure,relativepay,deniedpromotion,seniorityrank,mainperformancemetric,noofchildren,variable1,variable2,variable3,variable4,variable5,variable6,variable7,variable8,variable9,variable10,variable11,variable12,variable13,variable14,variable15,variable16,variable17,variable18,variable19,variable20,variable21,variable22,variable23,variable24,variable25,variable26,variable27,variable28,variable29,variable30,variable31,variable32,variable33,variable34,variable35,variable36,variable37,variable38,variable39,variable40,variable41,variable42,variable43,variable44,variable45,variable46,variable47,variable48,variable49,variable50,variable51,variable52,variable53,variable54,latedaysscore,latedays,sickdaysscore,sickdays,projectsrefusedscore,projectsrefused,hrpolicycheckscore,hrpolicycheck,linkedinupdatescore,linkedinupdate,linkedinminutesscore,linkedinminutes,twitterminutesscore,twitterminutes,facebookminutesscore,facebookminutes,instagramminutesscore,instagramminutes,careersearches,linkedinposts,facebookpostsscore,facebookposts,instagrampostsscore,instagramposts,twitterpostsscore,twitterposts,emailswearscore,emailswear,colemailtimescore,colemailtime,supemailtimescore,emailtime,cliemailtimescore,cliemailtime,emailothdeptscore,emailothdept,emailfromothdeptscore,emailfromothdept,zoomcallsscore,zoomcalls,dropzoomcalls,dropzoomcall
135,0,32,1,1.55397,6,7,4,1.0223755,0,2,3,0,.15557988,.21700308,.057609916,.25813532,.25811914,.14233664,.11472563,.074611261,.33573282,.14840707,.13210766,.18721636,.18363746,.2016495,.24069101,.19607136,.09234567,.25386825,.24788497,.20729527,.1277909,.14803112,.28641304,.16183445,.29613182,.062910303,.25802085,.10357288,.10289715,.08954408,.21699448,.18388967,.3702592,.12264416,.13788152,.2664378,.22579846,.18419515,.19569924,.20306207,.18431368,.20882486,.25696081,.34016731,.16618432,.10151102,.10077182,.17829692,.19540572,.22014508,.22316684,.12934579,.19609316,.21582608,-4.0854282,0,-3.2970803,0,-2.4407854,0,-3.4235377,0,-2.7790575,0,-3.744252,0,-1.0180814,0,-3.6269619,0,.18906568,306,-2.1069448,0,.21945144,0,.10037033,0,.26659027,1,3.2203121,13,-3.5691004,258,-3.264477,5,-3.2247744,8,2.5385187,25,1.8852283,19,.13103431,3,-1.8987266,0
136,0,36,1,1.1042954,7,8,8,1.0621862,0,2,3,0,1.5096574,2.4314299,1.8331416,.7323007,.7495811,1.0941135,1.2730253,.77875191,1.3447752,-.29182813,1.602379,.41885605,.76083577,.93922269,.90988469,1.8371836,1.6083144,1.2422494,1.1417942,.4295691,1.4586051,1.3229576,1.431801,.57713854,.80086052,-.011397982,.52528572,-.21692011,1.9878625,1.4806015,.48847723,-.064877875,.091056325,1.6413269,1.7717769,1.2938526,1.4847733,1.3707595,.64104772,2.0958383,1.3109589,1.6682246,.82162297,1.69033,.52499944,1.1212693,.10749554,1.1142961,.79158449,.90239143,1.1858478,.14908597,1.566216,1.5954361,-.52265722,0,.17689028,1,-.17217489,0,-1.1931725,0,-1.6938497,0,1.1618757,433,2.2832816,1523,.040683743,22,1.6515697,2674,-.71012574,0,.87501305,2,1.0300015,4,.52759212,2,1.2375345,5,-.33813843,99,-1.1180615,5,-1.3371972,8,2.8341861,28,2.784549,28,.63369149,13,.76834226,13
137,0,40,1,1.0773628,7,3,11,.80523473,0,3,6,0,.27233806,.9852066,.92730755,.10330939,.77801108,1.0336931,.4688549,1.1205623,.87440878,.54645121,1.2208419,.82827622,.50688112,.93338466,-.065594696,.74862641,.53705341,.74340683,.56177241,.17415167,.39950866,.56532651,.89852554,.60496926,.80431795,.66800624,1.2156913,1.2275728,1.0753264,.56836981,.78411835,.46636036,.25086638,.83572954,.70111018,1.2375207,.48423418,1.0966218,.92446434,1.0192287,.1323925,.76751149,.92569935,.44212481,.82140326,.52468252,.79988086,.98146325,.033101279,.31265095,.8795377,1.0556674,.53585553,1.8217243,-.63903034,0,-.24681105,0,1.0904394,5,-1.1106267,0,.11656312,0,-.33101365,0,-1.105723,0,-1.1073577,0,.37485558,607,-.26249066,0,.086570621,0,.76949888,3,1.294138,5,2.2720349,9,-1.9038324,182,.65375781,39,.061896361,2,1.4249855,14,4.3240004,43,1.1320221,23,-1.0914537,0
138,0,32,1,1.0351238,7,9,3,1.1348593,0,2,5,0,1.0947566,1.1857516,1.2696745,1.6144361,2.4334424,2.1710014,1.1493101,1.9451345,1.5989733,1.8229289,2.0214543,2.3543386,2.244978,2.070307,2.5375259,1.1751773,1.8879708,1.3594927,1.1039869,.41050625,.75277567,1.2771225,.62538999,2.0567715,1.5736587,.22253017,.4527272,.60765594,1.102935,1.2548687,.94400299,2.1277223,.23300584,.90004671,2.1500809,2.1291077,.96732312,1.7897803,1.0961459,.33453915,2.3238444,1.4029714,1.2078335,.15880023,1.4280548,1.278594,1.4689401,.82206255,1.716514,1.2174549,.65328246,2.1770637,.57470644,1.1256776,.074560881,0,.55453551,3,-.23433286,0,-1.1714631,0,.72403604,1,1.3973708,521,3.7384014,2494,-.29853961,0,1.4026146,2271,1.2834669,3,.98297787,2,1.4400157,6,.74387854,3,2.0246832,8,-2.1157432,162,.14316565,9,-2.5579779,8,3.2384114,32,2.2918277,23,1.3360581,27,-.34258419,0
139,0,38,0,1.0663493,7,4,10,1.1513956,0,3,4,0,.25952211,.31235051,.20411499,.40502483,.63563991,.30703038,.38941175,.31685817,.46503049,.5926972,.4702214,.31855208,.36353838,.45859221,.57440299,.28196615,.48626876,.33927077,.39802149,.59195006,.24890544,.25384432,.50411803,-.12494101,.49381903,.3903175,.75018281,.4349007,.14049515,.27786535,.44033992,.33173296,.23761299,.39274994,.47151062,.40493229,.19005479,.16412795,.12143713,.58042127,.35163078,.36169496,.17520936,.42165217,.3692221,.45644313,.32708538,.24068417,.44214791,.40603369,.18150012,.42622757,.12111685,.4417215,-1.625491,0,-.74479491,0,-.18821326,0,-1.3102531,0,-2.202991,0,-1.6143762,0,-2.8194442,0,-1.1208901,0,.22929984,371,-1.5382586,0,-.013011228,0,.32391524,1,.13803105,1,2.2656,9,-1.0635707,181,-1.8375186,5,-1.2209371,8,1.8988881,19,2.0644929,21,.39560357,8,-1.9455507,0
140,0,33,0,1.0898002,7,5,7,1.2273152,0,2,4,0,-.075881362,-.11115914,-.078596301,-.10902369,-.094876207,-.04333742,-.10167551,-.053017877,-.076764792,-.10594608,-.013528718,-.140643,-.076371342,-.069738589,-.11226103,-.075044796,-.058584228,-.10029655,-.11302565,-.049003657,-.13481286,-.066399194,-.091028489,-.08553575,-.12048881,-.075113237,-.076844074,-.11483106,-.036935657,-.096115477,-.086737461,-.054655921,-.043203469,-.11872418,-.026484814,-.05806775,-.08577238,-.06018541,.0053410041,-.035587188,-.060539875,-.03946124,-.12205435,-.074968785,-.11619898,-.060690787,-.073739462,-.017598044,-.030435875,-.030277433,-.057294775,-.11798193,-.10864071,-.040451247,-1.9996911,0,-2.5362983,0,-3.3369265,0,-2.5344241,0,-2.945327,0,-1.3252958,0,-3.1581056,0,-1.7378262,0,-.09300904,0,-2.6550632,0,-.019950509,0,-.12462397,0,-.10102727,0,1.5212338,6,-3.0903854,122,-2.5967565,5,-2.1689734,8,2.5684185,26,2.1103675,21,-.088498607,0,-2.6960247,0
141,0,32,0,1.0343437,7,6,3,1.4582676,0,2,3,0,.77207655,.24062316,.84625208,1.2592567,1.0844967,.51352227,1.0229056,.44298455,.20493984,1.1615804,1.198854,1.1618741,1.435414,1.2119589,.47276902,.83818477,.52152079,.44984972,.41358599,1.1497514,.59390765,.71355754,.98717874,.66752535,.34981886,.88258952,1.1084861,1.0250367,.56303751,.47060943,.62070847,.46357778,.8119235,.53065014,.020594265,.28253508,.18305494,.61644155,1.6538048,.91985667,1.3508624,.28301424,.33785385,.61696064,.56354672,.55313724,.1798145,.31019002,.75054979,1.5294489,.53167427,1.8711141,.5832634,.12518282,-.95328373,0,-1.1875685,0,-.16879635,0,-.77652669,0,-1.9080158,0,-1.2333997,0,-2.1895301,0,-.97266275,0,1.1992574,1942,-1.3997892,0,.3542299,1,1.0089134,4,1.0104018,4,1.9494454,8,-.40005904,156,.23438783,14,-1.2095355,8,1.0534743,11,2.2209284,22,.25890607,5,-1.0993397,0
142,1,34,0,1.4489987,7,2,7,1.1536599,0,3,4,0,1.1273899,.28593481,1.1106817,2.2713332,2.0793004,1.3155673,.3264761,1.036311,.76571739,.77455682,1.1565508,1.9219425,.92641699,1.2938377,1.7213132,.83050454,1.7965137,1.5084931,1.0449413,2.0219178,1.1104914,.35907289,1.2145715,1.0090533,1.6658741,1.2513916,1.3654537,.65158588,1.519364,1.5734591,1.2340541,1.4193827,1.337055,1.1845387,.29984146,.42300451,1.8739278,1.4182407,1.405549,.53887141,1.6333325,.68987614,.91779131,.84378392,1.2588763,1.2145131,.082740746,1.8904636,1.3501494,.44089934,1.1656342,.69173461,1.3129417,2.0234864,.59854847,3,1.6997614,8,2.3818946,12,-.72234398,0,-.90423518,0,3.2617188,1217,1.6699947,1114,1.0178537,552,1.4001025,2267,1.3667179,3,.9255197,2,1.6121999,6,1.6429092,7,2.3120477,9,-.016160892,185,-.08472202,5,.034184981,1,1.2338147,12,1.6521287,17,.13058057,3,1.5934914,3
143,0,35,0,1.2630011,6,4,6,1.1736821,0,2,5,0,.68137002,.44689018,.85171783,.83655143,.36019367,1.0338869,.73156363,.50381052,.46425024,.73378122,.71251935,.62994802,.90658724,.93489635,1.1535172,.20603248,1.002055,.45675144,.92312491,.30683705,.72105378,.67311615,.13016285,1.1359073,.74630779,1.0303526,.66027272,.87620699,.78708029,.59532601,.51902461,-.025267478,.5063464,1.0352505,.86412716,.80752826,.60110933,.3422803,1.1022105,1.0962511,.42163581,.3832356,.78596336,.71523345,.69487178,1.3250185,.33097717,.34211698,.27049622,1.1554685,.5609526,.43775272,.5971635,.68760073,-1.2582978,0,-1.3358034,0,-.39514449,0,-1.5431155,0,-2.0358005,0,-1.5420486,0,.23215657,155,-1.4549489,0,.62236214,1008,-.6592828,0,.63931912,1,1.0862852,4,1.3802955,6,2.8551419,11,-1.9718988,228,-1.5569391,5,-.99289703,8,1.5220523,15,1.5016115,15,.41027972,8,-1.5095388,0
144,1,36,0,1.423082,6,4,7,1.2226459,1,4,5,1,.018511645,1.504979,-.11363423,.3511529,3.0192146,.87595934,1.0138125,.60779828,2.1667757,1.735024,1.6054015,2.017705,1.6408192,1.1872385,2.0185912,2.8622956,.95107579,1.3785697,1.4988958,2.2501142,2.454212,1.8794169,1.369103,1.4419667,.74451852,.94281739,2.7491164,1.6705358,2.2326591,1.9894571,.040850725,.47812819,1.0273361,1.2688448,1.7747041,1.3235999,2.5631483,2.0895131,.64342004,1.0243679,1.9271253,1.3330415,2.1333165,.41417775,-.035057656,2.1395259,2.1377733,.54108346,2.4969554,.037570629,2.276068,1.1672571,1.4990115,.23497191,-.46068117,0,3.4906058,17,1.3648332,7,1.6487614,5,1.5030823,3,3.6518028,1362,3.7931912,2530,2.179637,1181,.5352816,867,.7836929,2,1.3291858,3,3.1002922,12,2.0772569,8,2.3444135,9,.5796265,188,2.5324461,152,-.2116573,8,1.0628583,11,2.4239902,24,1.11984,22,.60498059,18
145,0,36,0,1.4428394,7,5,6,1.2215754,0,2,2,0,.64437693,.45065266,1.6383374,1.074362,.91752326,1.4068661,.34095794,1.0427598,1.2767099,.67821985,1.1597648,.83146328,1.1906177,1.049804,-.24171148,.76136029,1.3791227,.59070432,-.15653503,1.0451475,.78849733,.874816,.93460166,.65991354,.34663856,1.3088874,.9478476,.7403661,.97924536,1.2486287,.28922805,.66342795,1.5217885,1.9203361,1.1433263,1.655477,.80606413,.23658788,1.1295549,.16013707,.82585847,.68607992,1.1231613,.71729261,.59210098,1.1012427,.59612697,1.7392267,1.4629185,.66830343,1.0534862,1.3304924,.34234858,.6448319,-1.3408564,0,-.55676609,0,-.68668371,0,-.82165253,0,-.26450014,0,.91859365,343,-1.5725877,0,-1.795567,0,.23732474,384,-1.0434353,0,.25028864,1,1.3556792,5,1.5548463,6,.2658515,0,-.64865047,21,-1.4089103,5,-.6102007,8,2.7505684,28,2.5201123,25,1.0418613,21,-.43175408,0
146,0,38,0,1.4927222,7,5,11,1.2117167,0,3,6,0,.37766156,.50896674,.48666438,.43754923,.3042292,.73591489,.42455667,.54971957,.13410538,.27539855,-.0488839,.16583328,.32235199,-.020869043,.37036684,.24992487,.027535617,.44477201,.4073624,.17601754,.79391843,.36643335,.28715894,.047549762,.22771554,.28048524,.21593982,.047414791,.36253047,.45436308,.3150529,.39962411,.36854631,.18872499,.180167,.52371913,.36812666,.43636951,.28810585,.34301817,.43557242,.50490266,.5857839,.81784165,.21264161,.10682318,.31677184,.57485527,.46822265,.31063697,.22209808,.46758345,.27228478,.11865637,-1.3829738,0,-1.0457909,0,-1.4945587,0,-1.6602029,0,-1.7015997,0,-.91857231,0,.67073679,447,-2.0392694,0,.27806717,450,-1.2539946,0,.69540972,1,.39226681,2,.49383307,2,1.9468513,8,-1.4155381,156,-2.5807364,5,.002365225,0,3.1621721,32,1.6651322,17,.32849535,7,-1.5215043,0
147,0,30,1,1.1996368,6,10,1,1.2195172,0,1,4,0,1.0603188,.13202238,.71949065,.80132866,1.3593313,1.5689194,1.3617283,1.0516396,.21353826,1.1835848,.34982142,1.364971,.79661173,.53481245,1.0638162,1.7025292,1.1813917,.20137522,.73754132,.73222518,.81948358,.76568055,.84088975,.64756435,1.6165639,1.2475806,1.4181825,.95161456,.13641682,1.0464252,1.2790482,1.0694587,1.7050403,.99732846,.27977499,.63143063,1.0028318,.92129934,.90738261,2.0614703,.025619982,1.2810785,1.0475142,1.1991657,.95986104,1.7498548,.879152,-.36088207,.67173082,.87458825,.23211442,1.1662555,.55626017,-.12368285,-.25143269,0,-.63608748,0,2.1054413,11,-1.5640507,0,-1.1581028,0,-.73447001,0,1.0900592,727,-.091904715,0,.86938733,1408,.2842707,1,1.0033702,2,.55223793,2,1.1201711,4,1.2879742,5,-1.1069154,103,-1.9979677,5,-1.7891146,8,.62789094,6,3.8860638,39,.21002835,4,-.89351314,0
148,0,32,0,1.6185899,8,5,3,1.3067913,0,3,3,1,2.7702005,.84788197,1.9490234,1.3308744,.8439365,1.393783,.96362537,2.1017454,.80349559,1.0488012,-.84084272,.99960309,1.7060424,.74691451,.87103826,.47720638,2.7096546,1.6205761,2.863194,2.7848048,2.0649714,2.3947263,1.0918447,2.1220098,.34772959,1.1864014,1.4618593,1.48985,1.8026102,.10907637,.41323528,1.1006354,1.1809641,2.627351,1.3936397,.813878,1.2699127,1.6033766,1.3579303,1.5308303,1.9545407,3.0360491,2.0004253,1.0319639,.90645307,2.2475984,2.7413509,1.1151643,2.167979,2.5710943,1.6547036,1.8971853,1.7349044,2.4120295,-.38873354,0,1.0434014,5,2.0933239,10,.84800333,3,.10808852,0,5.5076146,2054,-.081860818,0,.11894632,64,1.4726806,2384,-.44012895,0,2.3182139,5,3.0475707,12,3.0038316,12,2.7715957,11,.65942103,222,.13609716,8,-.60042804,8,3.3318057,33,2.6220891,26,1.4294399,29,.81130975,24
149,0,32,0,1.0779173,6,9,3,1.6358793,0,2,4,0,.25444141,.34577155,.32318085,.68010193,.29453707,.65120143,.41394335,.73589206,.83354539,.69722199,.83829588,.73485982,.85469133,.70906281,.97301883,.63278341,.50378656,.60960001,.085369416,.73852241,.543293,.58060712,.4935689,.90082961,.33090371,.38552585,.2802054,.59070069,.78707504,.25148827,.8999148,.26161113,.7416116,.43067265,.48434684,.022747613,.31451306,.7833997,.74200666,.18592654,.62321895,.3584781,.41703588,.49708137,.22228657,.62392211,.6656816,.93251663,.32070452,.9149344,.59028322,.58876646,.9587307,.3460936,-2.017725,0,-1.6575215,0,-1.11409,0,-2.3914585,0,-2.6815639,0,-1.3300338,0,-1.9711932,0,-1.8779919,0,.5280844,855,-2.2263842,0,.48954648,1,.40343401,2,.34552756,1,4.4225979,18,-.63120252,354,-1.0408995,5,-1.8252808,8,5.3634648,54,3.5684702,36,.67331731,13,-2.4446232,0
150,0,31,0,1.0397592,7,4,2,1.1628422,0,1,4,0,.20061255,.3907401,.54133648,.50851303,.5413664,.67438036,.46483323,.40709832,.26265869,.23900335,.80857712,.60317296,.67291826,.21659203,.43649599,.31991583,.41708127,.49880391,.724374,.11299578,.23625842,.41799527,.42601568,.25124371,.33396238,.41745284,.70087272,.43951312,.43220398,.6594137,.18678099,.63849264,.22854136,.51162875,.3235113,.57502693,.57492501,.59931052,.47649401,.5811252,.21541743,.34576246,.24372706,.50153375,.24385901,.27482855,.8719306,.51837927,.3205612,.47507271,.62222332,.29758063,.37046215,.32797375,-1.1903155,0,-.001039747,0,.43404227,2,-.55662721,0,-.8930431,0,-.19498588,0,.46735489,312,-.92080075,0,.78256059,1267,-1.1464726,0,.34893411,1,.37760523,2,.13459198,1,1.1226219,4,-.51897091,90,-.21649855,5,-.11977094,8,.53030175,5,1.2838461,13,.77391016,15,-.19218515,0
151,0,37,0,1.5135993,6,5,8,1.2333404,0,3,4,0,1.4996412,-.62394023,1.163507,.50452411,.93085814,.68282193,.40116173,.84864283,.62999946,-.04771496,.94155836,.9415943,.92959958,2.2492054,.48571816,1.2027818,1.0198286,1.6316154,1.0789944,1.3977827,1.1753571,.99463034,1.109551,.50266713,.86024731,.48436987,1.2478971,.60759532,.33820072,1.0778744,.2750425,.45094618,1.5802113,1.3943202,1.4418225,.74207282,.085975602,.41055456,.98639619,1.0026374,1.1321404,1.4623517,.76458251,.8893643,1.4105452,.93177754,.79200059,.92572439,.7734918,.76338249,1.7191352,.95389068,.04143469,1.1984421,-.57758409,0,-.079255193,0,.21748619,1,-.26213813,0,.18497561,0,.32414499,121,-1.4049788,0,-.52706349,0,-.16625111,0,.54210418,1,.57056403,1,1.1890744,5,.98333925,4,2.5670006,10,-.86639506,205,-.043980468,5,.26502392,8,2.6958699,27,1.8367916,18,1.2884426,26,-.9547537,0
152,0,45,0,1.1316102,7,8,16,1.4220619,0,4,6,0,.31533188,.95714033,.77301854,.97084266,.37093654,.6260823,.62688887,1.0025824,.87411714,.12240928,.47387663,.77609098,.78661615,.55716336,.88658524,.70347756,1.4307427,.6621753,.60047376,1.4315028,1.2956408,.12446652,.56519806,.57812423,-.43307683,.80206662,.57337528,.60145575,.48570266,.72701687,.65577257,.73997211,1.5584102,1.2192988,.80366242,.34456199,.53862476,.82131606,.95874441,.90891916,.30897257,.6980229,.59890771,1.0484768,.51573229,1.4223278,.18589869,1.44473,.95699561,.67120546,.60966045,.75287789,.22196768,1.2553958,-1.8622035,0,-1.3623778,0,-.79261333,0,-1.7225686,0,-.68605256,0,1.2836754,479,-.77522755,0,-1.054425,0,1.2656186,2049,-1.4578758,0,.39707583,1,.31184816,1,.33196172,1,4.0520716,16,-2.3107679,324,-1.6507859,5,-1.0642223,8,3.1223874,31,3.7653372,38,.34771353,7,-1.3530476,0
153,0,30,1,1.0666003,7,7,2,.96374631,0,1,3,0,.79751956,.6340149,.30515823,.27406481,.41017255,.059545111,.56081837,.97341436,.29175621,.079048537,.65379071,.65345544,.83309478,.96890473,.45607835,.39827722,.42931703,.63158834,.65628928,.48917714,.76454091,.30728915,.76838273,.40084904,.60434049,.085139148,.43385029,.54845434,.54207873,.63351482,.4636358,-.17809343,.72080845,.62167466,.26983958,.70231271,.42744863,.6345138,.78319132,-.099957608,.53051251,.66708863,.96548706,.40677679,.11110804,.50657958,.62452441,.88491803,1.1522554,.70408332,.59986138,.36378431,.53816873,.46993905,-.70799303,0,-1.8206618,0,1.752944,9,-1.7360495,0,-1.7644624,0,-.50861454,0,-.88062096,0,-1.4290426,0,.50248903,814,-1.014331,0,.6566664,1,1.1447626,5,.49518996,2,2.3740311,9,-1.4681877,190,-2.7809258,5,-1.9174486,8,3.336112,33,3.1598966,32,.51730543,10,-1.5151258,0
154,0,31,0,1.5960873,7,3,3,1.1075773,0,1,3,0,.073660553,.26822835,.12699148,.1275436,.082319178,.11451558,.13410093,.026972245,.13672802,.045640878,.038783386,.20531861,.16610885,.17644946,.10896143,.025787873,.074323498,.11510343,.24315289,.12043516,.083474234,.17461076,.1204944,.12885137,.056567341,.14330748,.19529444,.059697751,.11989927,.10413179,.10150649,.18882769,.14045291,.12779006,.12552366,.088085122,.15305179,.19850847,.13205348,.17066664,.10948668,.10344257,.10164697,.061464678,.13541864,.028475642,.11733304,.03208112,.16837797,.11279272,.016301874,.044612419,.05752641,.095565446,-1.6322889,0,-1.817737,0,-1.5846623,0,-1.6437542,0,-1.1239933,0,-1.3169265,0,-1.2948476,0,-1.3514349,0,.1401405,227,-1.7935188,0,.23024091,0,.13737932,1,.0093530603,0,1.4508996,6,-1.5074731,116,-1.151314,5,-1.5236871,8,2.0403636,20,1.9901658,20,.16646102,3,-1.4183255,0
155,1,48,0,1.5236132,5,4,19,1.1286681,1,3,5,0,.45859906,.32043853,.73052722,.091126479,.68395913,.050736196,.81244814,.17872301,.37772092,.62067729,1.0467036,.49144736,.49468476,.59783751,.60451949,.81047785,.3197881,1.1374915,.22329514,.65653497,.98870921,.45409906,.49675918,1.1243882,.59045893,.99833423,.12016141,.85777014,.71464133,.695728,.24447799,1.206941,.80933696,.23290837,.89478439,.60532141,.93905038,.14158271,.66085571,.58163315,-.047239561,.83581007,1.0214082,.3825236,.77292556,.50857037,.49712268,.62825644,.76714849,1.2271852,.4449746,.49128985,.78847909,.36112806,.80109072,4,.17642602,1,.84933841,4,-.54106849,0,.21477024,0,.072154783,27,-1.7242869,0,.4752093,258,.64534545,1045,1.2610314,3,.81922776,2,.21766898,1,.80989689,3,-.41538465,0,.64063942,12,1.1500465,69,.030705843,1,2.03462,20,1.4358696,14,.015104247,0,1.1100698,0
156,0,43,0,1.1126984,7,7,16,1.4638513,0,3,6,0,-.22101308,.39890456,.81417382,.57323033,.54086238,1.0230876,.98499674,.27462122,1.0210938,.78457195,.36297715,.081446595,.45113945,.39477697,.82186377,.96665537,.65623462,1.0564766,1.1884531,1.1130214,.86115432,1.2411133,.90482557,1.3195827,1.4507636,.56503081,1.5889674,.019574784,.92171818,.20649715,.21382466,1.0117875,.96937907,.25428486,.6798383,.37219408,.76894277,.53477317,1.1106129,.63017589,1.0164653,.89918417,.91602832,.87485856,1.0966401,.47022623,.8651005,.77646405,1.2503844,1.2293077,1.4980187,.582461,.56264937,.85780233,-2.1238699,0,-.52126664,0,.070567288,0,-1.3855882,0,-1.0505545,0,-.89083087,0,.52570301,351,.13156284,71,.4891791,792,.20045294,0,.40558705,1,.91877377,4,.54007667,2,1.9497585,8,-1.6078616,156,.40370473,24,-1.1664559,8,1.7227746,17,3.3688278,34,-.077293746,0,-.49440134,0
157,0,29,1,1.0644943,7,7,2,1.0027671,0,1,2,0,.44662213,.66270584,.92619991,.77876723,.25873181,.83501965,.57367033,.32280824,.15476204,.55622637,.62571526,.65788245,.39737549,1.0207677,.14394109,.58653241,.51857418,.58968765,.33034542,.52176785,.47868359,1.0833739,.2138401,.39818761,.41762292,.57397789,.41225445,.36712512,.38409829,.49628672,.30659303,.4332093,.59119159,.50680125,.39776412,.61068487,.93571627,.34321898,.3979733,.56733841,.30388182,.6155563,.67638141,-.11626282,.91917437,.50487965,.22331323,.64417249,.47042435,.68420523,.54290915,.24057966,.52834314,.17085205,-1.2635999,0,-1.2726036,0,-.4927859,0,-1.3900499,0,-1.3191054,0,-1.7457787,0,-.57406563,0,-1.9808825,0,.83718693,1355,-1.4870403,0,.53937894,1,.055805389,0,.37049431,1,2.8860886,12,-1.4808735,231,-.28904125,5,-.52331775,8,2.0253756,20,2.4505925,25,.31671226,6,-.44669333,0
158,0,36,0,1.4408646,5,3,7,1.099898,0,2,6,0,.54804558,.712479,.72787398,.67445803,.74646789,.59810662,.95763642,.58375841,.64109564,1.1233033,.69421595,.451772,.90937871,.58080667,1.1480817,1.1395955,.35853568,.61010367,1.1466078,.90464342,.8775776,.23769397,-.073824756,.56945503,.45702651,.54501683,.87672508,.55020118,-.053551029,.23063208,1.0525365,.52981156,.86811513,.62421906,1.0380358,.51354188,.60759866,.45699373,.65468824,.91622967,.13891654,.31433859,.82594109,1.4696405,.27973145,.17014468,.39837876,.9943527,.68947482,.63873917,.46992573,.83505422,.58064967,.98662633,-1.2003329,0,.028127698,0,-.25146329,0,-.76376694,0,-1.3813971,0,-1.8266424,0,2.1387429,1427,-.80793399,0,.61527318,996,-.28781259,0,.51835895,1,.94154203,4,.5656088,2,.13705146,0,1.8846244,11,-.19113794,5,-.20292358,8,2.3106701,23,1.4864541,15,.54577452,11,-.93744957,0
159,0,40,1,1.0606263,5,7,10,1.0547608,0,3,6,0,.53107697,.94778389,.57566959,1.6751211,.25226998,.55414116,1.009137,.21821885,1.2276247,.1876003,.71049714,1.3001662,.37195516,.92904204,.50843233,1.0591643,.62074101,.65954959,.94562536,1.1726276,.37584645,.85923529,.89729136,.69025671,.94018668,.40091577,.24416846,.22593591,.42338923,1.5889704,1.4183195,1.1689112,.47187391,.78582907,.41835725,.23943353,.38976982,.83335209,1.1520922,.93902063,.13558906,1.1067674,.48463163,.94655907,.96319079,1.5292472,1.1754069,1.0247356,.90255517,.40430337,.44194952,.59255809,.47728431,.4881596,-1.7136225,0,.18273008,1,-.62918627,0,-.84778297,0,-1.4458334,0,-1.4166789,0,-.52622288,0,-3.0478704,0,.3796483,615,-.83925337,0,.76905453,2,.65866327,3,.57218659,2,3.1196251,12,-.59012979,250,-.16023558,5,-1.3300817,8,3.9534957,40,2.6774578,27,.88862246,18,-.86641115,0
160,0,32,1,1.0566852,6,10,3,1.1977037,0,2,6,0,1.5171115,1.7175866,2.2107544,1.1820573,.064577967,1.2383971,1.8468437,.26766995,.94381964,1.7809916,2.0043232,.1436089,1.5026326,1.655267,1.2771081,.97617459,.49467778,1.3650244,1.3347492,1.4054757,1.2923272,1.8405247,1.3984026,1.2345413,-.0078719463,1.2022372,1.4268165,1.1786184,1.7343018,1.4818703,.80885822,.30085781,.47618902,1.4026031,1.9897169,1.0892184,1.3937049,2.0106738,3.0865297,.37448502,1.4501573,1.0996522,2.5137606,2.1795623,1.5882599,.89981186,.22774434,1.3585525,2.0483465,.73392338,1.1954612,1.3432167,1.8105137,2.1148522,-1.7615759,0,-.20407175,0,2.1768618,11,-.65132296,0,-1.085573,0,.79717433,297,-.80689132,0,.16057053,87,1.6761129,2714,.3374193,1,1.6097786,3,1.8928835,8,1.9440844,8,3.2607825,13,-.057517853,261,-1.0259995,5,1.1918287,36,1.8242252,18,4.2054248,42,.65569407,13,-.99457496,0
161,0,37,0,1.1525848,7,4,8,1.2802408,0,3,4,0,.31462055,-.062266573,.10335351,.65923262,.31653208,.76582772,.66566515,.54510844,.45164028,.60312587,-.037883986,.24670553,.32841155,.27084327,.7777968,.55017138,.27489981,.44004917,.25694728,.30152646,.49912888,.38319182,.5996213,.35106963,.034731284,.27321595,.39625588,.59052551,.53476751,.21468274,.40103221,.27494755,.54570526,.32228574,.36338705,.59313506,.36482811,.26528299,.43706778,.14345685,.44035691,.61046952,.62495887,.56504554,.35996175,.72409362,.63246679,.52907866,.26509145,.29965448,.4960427,.35728723,.27625114,.51594162,-1.1686057,0,-1.8601285,0,-.70301235,0,-1.1331757,0,-1.3007404,0,-1.1555808,0,-2.5143242,0,-1.7284876,0,.44981456,728,-.5193277,0,.42451271,1,.7152704,3,.2963317,1,2.2532415,9,-.794438,180,.014340213,1,-2.0587804,8,1.8928365,19,1.7631288,18,.21972719,4,-2.7030447,0
